1920,Antwerp,31,Leslie Housden,Great Britain,3:14:25.0,
1920,Antwerp,32,Iraklis Sakellaropoulos,Greece,3:14:25.0,
1920,Antwerp,33,Juan Bascuñán,Chile,3:17:47.0,
1920,Antwerp,34,Oscar Blansaer,Belgium,3:20:00.0,
1920,Antwerp,35,Eric Robertson,Great Britain,3:55:00.0,
1920,Antwerp,—,Ettore Blasi,Italy,DNF,
1924,Paris,1,Albin Stenroos,Finland,2:41:22.6,
1924,Paris,2,Romeo Bertini,Italy,2:47:19.6,
1924,Paris,3,Clarence DeMar,United States,2:48:14.0,
1924,Paris,4,Lauri Halonen,Finland,2:49:47.4,
1924,Paris,5,Sam Ferris,Great Britain,2:52:26.0,
1924,Paris,6,Manuel Plaza,Chile,2:52:54.0,
1924,Paris,7,Boughéra El-Ouafi,France,2:54:19.6,
1924,Paris,8,Gustav Kinn,Sweden,2:54:33.4,
1924,Paris,9,Dionisio Carreras,Spain,2:57:18.4,
1924,Paris,10,Jüri Lossman,Estonia,2:57:54.6,
1924,Paris,11,Axel Jensen,Denmark,2:58:44.8,
1924,Paris,12,Jean-Baptiste Manhès,France,3:00:34.0,
1924,Paris,13,John Cuthbert,Canada,3:00:44.6,
1924,Paris,14,Victor McAuley,Canada,3:02:05.4,
1924,Paris,15,Marcel Alavoine,Belgium,3:03:20.0,
1924,Paris,16,Frank Wendling,United States,3:05:09.8,
1924,Paris,17,Arthur Farrimond,Great Britain,3:05:15.0,
1924,Paris,18,Frank Zuna,United States,3:05:52.2,
1924,Paris,19,Harry Phillips,South Africa,3:07:13.0,
1924,Paris,20,Augustinus Broos,Belgium,3:14:03.0,
1924,Paris,21,Waldemar Karlsson,Sweden,3:14:21.4,
1924,Paris,22,Tullio Biscuola,Italy,3:19:05.0,
1924,Paris,23,William Churchill,United States,3:19:18.0,
1924,Paris,24,Mohammed Ghermati,France,3:20:27.0,
1924,Paris,25,Charles Mellor,United States,3:24:07.0,
1924,Paris,26,Pierre-Georges LeClercq,Belgium,3:27:54.0,
1924,Paris,27,Jack McKenna,Great Britain,3:30:40.0,
1924,Paris,28,Antal Lovas,Hungary,3:35:24.0,
1924,Paris,29,Mahadeo Singh,India,3:37:36.0,
1924,Paris,30,Elmar Reimann,Estonia,3:40:52.0,
1924,Paris,—,Ernesto Alciati,Italy,DNF,
1924,Paris,—,José Andía,Spain,DNS,
1928,Amsterdam,1,Boughera El Ouafi,France,2:32:57,
1928,Amsterdam,2,Manuel Plaza,Chile,2:33:23,
1928,Amsterdam,3,Martti Marttelin,Finland,2:35:02,
1928,Amsterdam,4,Kanematsu Yamada,Japan,2:35:29,
1928,Amsterdam,5,Joie Ray,United States,2:36:04,
1928,Amsterdam,6,Seiichiro Tsuda,Japan,2:36:20,
1928,Amsterdam,7,Yrjö Korholin-Koski,Finland,2:36:40,
1928,Amsterdam,8,Sam Ferris,Great Britain,2:37:41,
1928,Amsterdam,9,Albert Michelsen,United States,2:38:56,
1928,Amsterdam,10,Clifford Bricker,Canada,2:39:24,
1928,Amsterdam,11,Harry Wood,Great Britain,2:41:15,
1928,Amsterdam,12,Verner Laaksonen,Finland,2:41:35,
1928,Amsterdam,13,Harry Payne,Great Britain,2:42:39,
1928,Amsterdam,14,Eino Rastas,Finland,2:43:08,
1928,Amsterdam,15,Väinö Sipilä,Finland,2:43:08,
1928,Amsterdam,16,Alois Krof,Czechoslovakia,2:43:18,
1928,Amsterdam,17,Johnny Miles,Canada,2:43:32,
1928,Amsterdam,18,Léon Broers,Belgium,2:44:37,
1928,Amsterdam,19,Hans Stelges,Germany,2:45:27,
1928,Amsterdam,20,Dunky Wright,Great Britain,2:45:30,
1928,Amsterdam,21,Herbert Bignall,Great Britain,2:45:44,
1928,Amsterdam,22,Ernest Harper,Great Britain,2:45:44,
1928,Amsterdam,23,Jean Gérault,France,2:46:08,
1928,Amsterdam,24,Ilmari Kuokka,Finland,2:46:34,
1928,Amsterdam,25,Gustav Kinn,Sweden,2:47:35,
1928,Amsterdam,26,Silas McLellan,Canada,2:49:33,
1928,Amsterdam,27,Clarence DeMar,United States,2:50:42,
1928,Amsterdam,28,Marcel Denis,France,2:51:15,
1928,Amsterdam,29,Guillaume Tell,France,2:51:18,
1928,Amsterdam,30,Henri Landheer,Netherlands,2:51:59,
1928,Amsterdam,31,Paul Hempel,Germany,2:52:01,
1928,Amsterdam,32,Aurelio Terrazas,Mexico,2:52:22,
1928,Amsterdam,33,František Zyka,Czechoslovakia,2:52:42,
1928,Amsterdam,34,Giuseppe Ferrera,Italy,2:53:10,
1928,Amsterdam,35,José Torres,Mexico,2:54:00,
1928,Amsterdam,36,Johan Støa,Norway,2:54:15,
1928,Amsterdam,37,Gerard Steuers,Belgium,2:54:48,
1928,Amsterdam,38,Artūrs Motmillers,Latvia,2:56:45,
1928,Amsterdam,39,James Henigan,United States,2:56:50,
1928,Amsterdam,40,Matthew Steytler,South Africa,2:57:21,
1928,Amsterdam,41,Harvey Frick,United States,2:57:24,
1928,Amsterdam,42,Jean Linssen,Belgium,2:58:08,
1928,Amsterdam,43,Frank Hughes,Canada,2:58:12,
1928,Amsterdam,44,William Agee,United States,2:58:50,
1928,Amsterdam,45,Percy Wyer,Canada,2:58:52,
1928,Amsterdam,46,Georg Hoerger,Germany,2:59:01,
1928,Amsterdam,47,Kurt Schneider,Germany,2:59:36,
1928,Amsterdam,48,Juichi Nagatani,Japan,3:03:34,
1928,Amsterdam,49,József Galambos,Hungary,3:05:58,
1928,Amsterdam,50,Paul Gerhardt,Germany,3:09:30,
1928,Amsterdam,51,Gottlieb Bach,Denmark,3:10:10,
1928,Amsterdam,52,Emilio Ferrer,Spain,3:11:05,
1928,Amsterdam,53,Dimitrije Stefanović,Yugoslavia,3:11:35,
1928,Amsterdam,54,Joop Vermeulen,Netherlands,3:13:47,
1928,Amsterdam,55,Pleun van Leenen,Netherlands,3:14:37,
1928,Amsterdam,56,Jean Marien,Belgium,3:16:13,
1928,Amsterdam,57,Willem van der Steen,Netherlands,3:19:53,
1928,Amsterdam,—,Axel Elofs,Sweden,DNF,
1928,Amsterdam,—,Seghir Beddari,France,DNS,
1932,Los Angeles,1,Juan Carlos Zabala,Argentina,2:31:36,OR
1932,Los Angeles,2,Sam Ferris,Great Britain,2:31:55,
1932,Los Angeles,3,Armas Toivonen,Finland,2:32:12,
1932,Los Angeles,4,Dunky Wright,Great Britain,2:32:41,
1932,Los Angeles,5,Seiichiro Tsuda,Japan,2:35:42,
1932,Los Angeles,6,Kim Un-bae,Japan,2:37:28,
1932,Los Angeles,7,Albert Michelsen,United States,2:39:38,
1932,Los Angeles,8,Oskar Hekš,Czechoslovakia,2:41:35,
1932,Los Angeles,9,Kwon Tae-ha,Japan,2:42:52,
1932,Los Angeles,10,Anders Hartington Andersen,Denmark,2:44:38,
1932,Los Angeles,11,Hans Oldag,United States,2:47:26,
1932,Los Angeles,12,Clifford Bricker,Canada,2:47:58,
1932,Los Angeles,13,Michele Fanelli,Italy,2:49:09,
1932,Los Angeles,14,Johnny Miles,Canada,2:50:32,
1932,Los Angeles,15,Paul de Bruyn,Germany,2:52:39,
1932,Los Angeles,16,François Bégeot,France,2:53:34,
1932,Los Angeles,17,Fernando Cicarelli,Argentina,2:55:49,
1932,Los Angeles,18,Eddie Cudworth,Canada,2:58:35,
1932,Los Angeles,19,João Clemente da Silva,Brazil,3:02:06,
1932,Los Angeles,20,Margarito Pomposo,Mexico,3:10:51,
1932,Los Angeles,—,José Ribas,Argentina,DNF,
1932,Los Angeles,—,René Bonich,Cuba,DNS,
1936,Berlin,1,Kitei Son,Japan,2:29:19.2,OR
1936,Berlin,2,Ernest Harper,Great Britain,2:31:23.2,
1936,Berlin,3,Shōryū Nan,Japan,2:31:42.0,
1936,Berlin,4,Erkki Tamila,Finland,2:32:45.0,
1936,Berlin,5,Väinö Muinonen,Finland,2:33:46.0,
1936,Berlin,6,Johannes Coleman,South Africa,2:36:17.0,
1936,Berlin,7,Donald Robertson,Great Britain,2:37:06.2,
1936,Berlin,8,Jackie Gibson,South Africa,2:38:04.0,
1936,Berlin,9,Mauno Tarkiainen,Finland,2:39:33.0,
1936,Berlin,10,Thore Enochsson,Sweden,2:43:12.0,
1936,Berlin,11,Stylianos Kyriakides,Greece,2:43:20.0,
1936,Berlin,12,Nouba Khaled,France,2:45:34.0,
1936,Berlin,13,Henry Palmé,Sweden,2:46:08.4,
1936,Berlin,14,Franz Tuschek,Austria,2:46:29.0,
1936,Berlin,15,Jimmy Bartlett,Canada,2:48:21.4,
1936,Berlin,16,Émile Duval,France,2:48:39.8,
1936,Berlin,17,Manuel Dias,Portugal,2:49:00.0,
1936,Berlin,18,Johnny Kelley,United States,2:49:32.4,
1936,Berlin,19,Miloslav Luňák,Czechoslovakia,2:50:26.0,
1936,Berlin,20,Felix Meskens,Belgium,2:51:19.0,
1936,Berlin,21,Ján Takáč,Czechoslovakia,2:51:20.0,
1936,Berlin,22,Rudolf Wöber,Austria,2:51:28.0,
1936,Berlin,23,Ludovic Gall,Romania,2:55:02.0,
1936,Berlin,24,Robert Nevens,Belgium,2:55:51.0,
1936,Berlin,25,Anders Hartington Andersen,Denmark,2:56:31.0,
1936,Berlin,26,Gabriel Mendoza,Peru,2:57:17.8,
1936,Berlin,27,Tommy Lalande,South Africa,2:57:20.0,
1936,Berlin,28,Artūrs Motmillers,Latvia,2:58:02.0,
1936,Berlin,29,Eduard Braesecke,Germany,2:59:33.4,
1936,Berlin,30,Percy Wyer,Canada,3:00:11.0,
1936,Berlin,31,Fernand Le Heurteur,France,3:01:11.0,
1936,Berlin,32,Wilhelm Rothmayer,Austria,3:02:32.0,
1936,Berlin,33,Bronisław Gancarz,Poland,3:03:11.0,
1936,Berlin,34,Max Beer,Switzerland,3:06:26.0,
1936,Berlin,35,Guillermo Suárez,Peru,3:08:18.0,
1936,Berlin,36,Boris Kharalampiev,Bulgaria,3:08:53.8,
1936,Berlin,37,Arul Swami,India,3:10:44.0,
1936,Berlin,38,Josef Šulc,Czechoslovakia,3:11:47.4,
1936,Berlin,39,Franz Eha,Switzerland,3:18:17.0,
1936,Berlin,40,Wang Zhenglin,Republic of China,3:25:36.4,
1936,Berlin,41,Stane Šporn,Yugoslavia,3:30:47.0,
1936,Berlin,42,José Farías,Peru,3:33:24.0,
1936,Berlin,—,Juan Acosta,Chile,DNF,
1936,Berlin,—,Vincent Callard,Canada,DNS,
1948,London,1,Delfo Cabrera,Argentina,2:34:51.6,
1948,London,2,Tom Richards,Great Britain,2:35:07.6,
1948,London,3,Étienne Gailly,Belgium,2:35:33.6,
1948,London,4,Johannes Coleman,South Africa,2:36:06.0,
1948,London,5,Eusebio Guiñez,Argentina,2:36:36.0,
1948,London,6,Syd Luyt,South Africa,2:38:11.0,
1948,London,7,Gustav Östling,Sweden,2:38:40.6,
1948,London,8,John Systad,Norway,2:38:41.0,
1948,London,9,Armando Sensini,Argentina,2:39:30.0,
1948,London,10,Henning Larsen,Denmark,2:41:22.0,
1948,London,11,Viljo Heino,Finland,2:41:32.0,
1948,London,12,Anders Melin,Sweden,2:42:20.0,
1948,London,13,Jussi Kurikkala,Finland,2:42:48.0,
1948,London,14,Ted Vogel,United States,2:45:27.0,
1948,London,15,Enrique Inostroza,Chile,2:47:48.0,
1948,London,16,Lloyd Evans,Canada,2:48:07.0,
1948,London,17,Gérard Côté,Canada,2:48:31.0,
1948,London,18,Stylianos Kyriakides,Greece,2:49:00.0,
1948,London,19,József Kiss,Hungary,2:50:20.0,
1948,London,20,Şevki Koru,Turkey,2:51:07.0,
1948,London,21,Johnny Kelley,United States,2:51:56.0,
1948,London,22,Kaspar Schiesser,Switzerland,2:52:09.0,
1948,London,23,Walter Fedorick,Canada,2:52:12.0,
1948,London,24,Ollie Manninen,United States,2:56:49.0,
1948,London,25,Hong Jong-o,South Korea,2:56:54.0,
1948,London,26,Paddy Mulvihill,Ireland,2:57:35.0,
1948,London,27,Suh Yun-bok,South Korea,2:59:36.0,
1948,London,28,Sven Håkansson,Sweden,3:00:09.0,
1948,London,29,Jakob Jutz,Switzerland,3:03:55.0,
1948,London,30,Stan Jones,Great Britain,3:09:16.0,
1948,London,—,Salvatore Constantino,Italy,DNF,
1948,London,—,José María Blay,Spain,DNS,
1952,Helsinki,1,Emil Zátopek,Czechoslovakia,2:23:03.2,OR
1952,Helsinki,2,Reinaldo Gorno,Argentina,2:25:35.0,
1952,Helsinki,3,Gustaf Jansson,Sweden,2:26:07.0,
1952,Helsinki,4,Choi Yun-Chil,South Korea,2:26:36.0,
1952,Helsinki,5,Veikko Karvonen,Finland,2:26:41.8,
1952,Helsinki,6,Delfo Cabrera,Argentina,2:26:42.4,
1952,Helsinki,7,József Dobronyi,Hungary,2:28:04.8,
1952,Helsinki,8,Erkki Puolakka,Finland,2:29:35.0,
1952,Helsinki,9,Geoffrey Iden,Great Britain,2:30:42.0,
1952,Helsinki,10,Wally Hayward,South Africa,2:31:50.2,
1952,Helsinki,11,Syd Luyt,South Africa,2:32:41.0,
1952,Helsinki,12,Gustaf Östling,Sweden,2:32:48.4,
1952,Helsinki,13,Victor Dyrgall,United States,2:32:52.4,
1952,Helsinki,14,Luis Celedón,Chile,2:33:45.8,
1952,Helsinki,15,Adrien van de Zande,Netherlands,2:33:50.0,
1952,Helsinki,16,Viktor Olsen,Norway,2:33:58.4,
1952,Helsinki,17,Mikko Hietanen,Finland,2:34:01.0,
1952,Helsinki,18,Charles Dewachtere,Belgium,2:34:32.0,
1952,Helsinki,19,William Keith,South Africa,2:34:38.0,
1952,Helsinki,20,Yakov Moskachenkov,Soviet Union,2:34:43.8,
1952,Helsinki,21,Mihály Esztergomi,Hungary,2:35:10.0,
1952,Helsinki,22,Doroteo Flores,Guatemala,2:35:40.0,
1952,Helsinki,23,Jean Simonet,Belgium,2:35:43.0,
1952,Helsinki,24,Jakob Kjersem,Norway,2:36:14.0,
1952,Helsinki,25,Katsuo Nishida,Japan,2:36:19.0,
1952,Helsinki,26,Keizo Yamada,Japan,2:38:11.2,
1952,Helsinki,27,Feodosy Vanin,Soviet Union,2:38:22.0,
1952,Helsinki,28,Grigory Suchkov,Soviet Union,2:38:28.8,
1952,Helsinki,29,Henry Norrström,Sweden,2:38:57.4,
1952,Helsinki,30,Dieter Engelhardt,Germany,2:39:37.2,
1952,Helsinki,31,Cristea Dinu,Romania,2:39:42.2,
1952,Helsinki,32,Jean Leblond,Belgium,2:40:37.0,
1952,Helsinki,33,Choi Chung-Sik,South Korea,2:41:23.0,
1952,Helsinki,34,John Systad,Norway,2:41:29.8,
1952,Helsinki,35,Jaroslav Šourek,Czechoslovakia,2:41:40.4,
1952,Helsinki,36,Tom Jones,United States,2:42:50.0,
1952,Helsinki,37,Robert Prentice,Australia,2:43:13.4,
1952,Helsinki,38,Muhammad Havlidar Aslam,Pakistan,2:43:38.2,
1952,Helsinki,39,Adolf Gruber,Austria,2:45:02.0,
1952,Helsinki,40,Paul Collins,Canada,2:45:58.0,
1952,Helsinki,41,Vasile Teodosiu,Romania,2:46:00.8,
1952,Helsinki,42,Erik Simonsen,Denmark,2:46:41.4,
1952,Helsinki,43,Ludwig Warnemünde,Germany,2:50:00.0,
1952,Helsinki,44,Ted Corbitt,United States,2:51:09.0,
1952,Helsinki,45,Claude Smeal,Australia,2:52:23.0,
1952,Helsinki,46,Asfò Bussotti,Italy,2:52:55.0,
1952,Helsinki,47,Winand Osiński,Poland,2:54:38.2,
1952,Helsinki,48,Olaf Sørensen,Denmark,2:55:21.0,
1952,Helsinki,49,Joseph West,Ireland,2:56:22.8,
1952,Helsinki,50,Rudolf Morgenthaler,Switzerland,2:56:33.0,
1952,Helsinki,51,Abdelgani Abdel Fattah,Egypt,2:56:56.0,
1952,Helsinki,52,Surat Mathur,India,2:58:09.2,
1952,Helsinki,53,Artidoro Berti,Italy,2:58:36.2,
1952,Helsinki,—,Ahmet Aytar,Turkey,DNF,
1952,Helsinki,—,Hans Frischknecht,Switzerland,DNS,
1956,Melbourne,1,Alain Mimoun,France,2:25:00,
1956,Melbourne,2,Franjo Mihalić,Yugoslavia,2:26:32,
1956,Melbourne,3,Veikko Karvonen,Finland,2:27:47,
1956,Melbourne,4,Lee Chang-Hoon,South Korea,2:28:45,
1956,Melbourne,5,Yoshiaki Kawashima,Japan,2:29:19,
1956,Melbourne,6,Emil Zátopek,Czechoslovakia,2:29:34,
1956,Melbourne,7,Ivan Filin,Soviet Union,2:30:37,
1956,Melbourne,8,Evert Nyberg,Sweden,2:31:12,
1956,Melbourne,9,Thomas Nilsson,Sweden,2:33:33,
1956,Melbourne,10,Eino Oksanen,Finland,2:36:10,
1956,Melbourne,11,Arnold Vaide,Sweden,2:36:21,
1956,Melbourne,12,Choi Chunk-Sik,South Korea,2:36:53,
1956,Melbourne,13,Paavo Kotila,Finland,2:38:59,
1956,Melbourne,14,Mercer Davies,South Africa,2:39:48,
1956,Melbourne,15,Harry Hicks,Great Britain,2:39:55,
1956,Melbourne,16,Hideo Hamamura,Japan,2:40:53,
1956,Melbourne,17,Albert Richards,New Zealand,2:41:34,
1956,Melbourne,18,John Russell,Australia,2:41:44,
1956,Melbourne,19,Lothar Beckert,United Team of Germany,2:42:10,
1956,Melbourne,20,Nick Costes,United States,2:42:20,
1956,Melbourne,21,John J. Kelley,United States,2:43:40,
1956,Melbourne,22,Muhamad Havlidar Aslam,Pakistan,2:44:33,
1956,Melbourne,23,Adolf Gruber,Austria,2:46:20,
1956,Melbourne,24,Aurèle Vandendriessche,Belgium,2:47:18,
1956,Melbourne,25,Keith Ollerenshaw,Australia,2:48:12,
1956,Melbourne,26,Myitung Naw,Burma,2:49:32,
1956,Melbourne,27,Pavel Kantorek,Czechoslovakia,2:52:05,
1956,Melbourne,28,Kurt Hartung,United Team of Germany,2:52:14,
1956,Melbourne,29,Bashay Feleke,Ethiopia,2:53:37,
1956,Melbourne,30,Abdul Rashid,Pakistan,2:57:47,
1956,Melbourne,31,Kanuti Sum,Kenya,2:58:42,
1956,Melbourne,32,Gebre Birkay,Ethiopia,2:58:49,
1956,Melbourne,33,Kurao Hiroshima,Japan,3:04:17,
1956,Melbourne,—,Giuseppe Lavelli,Italy,DNF,
1956,Melbourne,—,Demissie Gamatcho,Ethiopia,DNS,
1960,Rome,1,Abebe Bikila,Ethiopia,2:15:16.2,WR
1960,Rome,2,Rhadi Ben Abdesselam,Morocco,2:15:41.6,
1960,Rome,3,Barry Magee,New Zealand,2:17:18.2,
1960,Rome,4,Konstantin Vorobyov,Soviet Union,2:19:09.6,
1960,Rome,5,Sergey Popov,Soviet Union,2:19:18.8,
1960,Rome,6,Thyge Thøgersen,Denmark,2:21:03.4,
1960,Rome,7,Abebe Wakgira,Ethiopia,2:21:09.4,
1960,Rome,8,Bakir Benaïssa,Morocco,2:21:21.4,
1960,Rome,9,Osvaldo Suárez,Argentina,2:21:26.6,
